run_id,condition,guidance_window,t_start,t_end,guidance_scale,seed,n_generated,classifier_mean_confidence,classifier_mean_loss,runtime_seconds,artifact_path,timestamp
slide_0_seed12,slide_0,slide_0,0,250,3.5,12,1,1.329578822151234e-06,13.530648231506348,80.48116493225098,/kaggle/working/minority-guidance/results/slide_0_seed12/samples_1x256x256x3.npz,2026-05-24T10:59:37.933597+00:00
slide_1_seed12,slide_1,slide_1,125,375,3.5,12,1,2.7818089165521087e-06,12.79240894317627,80.44929790496826,/kaggle/working/minority-guidance/results/slide_1_seed12/samples_1x256x256x3.npz,2026-05-24T11:01:03.041504+00:00
slide_2_seed12,slide_2,slide_2,250,500,3.5,12,1,2.3039826828608057e-06,12.980871200561523,80.4113929271698,/kaggle/working/minority-guidance/results/slide_2_seed12/samples_1x256x256x3.npz,2026-05-24T11:02:28.175967+00:00
slide_3_seed12,slide_3,slide_3,375,625,3.5,12,1,1.0507038723517326e-06,13.766050338745117,80.33055186271667,/kaggle/working/minority-guidance/results/slide_3_seed12/samples_1x256x256x3.npz,2026-05-24T11:03:53.240932+00:00
slide_4_seed12,slide_4,slide_4,500,750,3.5,12,1,0.054097484797239304,2.9169676303863525,80.66155314445496,/kaggle/working/minority-guidance/results/slide_4_seed12/samples_1x256x256x3.npz,2026-05-24T11:05:18.625034+00:00
slide_5_seed12,slide_5,slide_5,625,875,3.5,12,1,0.00015658974007237703,8.761880874633789,80.66503667831421,/kaggle/working/minority-guidance/results/slide_5_seed12/samples_1x256x256x3.npz,2026-05-24T11:06:43.945606+00:00
slide_6_seed12,slide_6,slide_6,750,1000,3.5,12,1,3.2379281833527784e-07,14.943161964416504,80.49378228187561,/kaggle/working/minority-guidance/results/slide_6_seed12/samples_1x256x256x3.npz,2026-05-24T11:08:09.031642+00:00
baseline_seed13,baseline,none,0,0,0.0,13,1,3.0285823982012516e-07,15.010001182556152,75.41275429725647,/kaggle/working/minority-guidance/results/baseline_seed13/samples_1x256x256x3.npz,2026-05-24T11:09:29.065288+00:00
full_seed13,minority-full,full,0,1000,3.5,13,1,0.01123674027621746,4.4885663986206055,93.52939224243164,/kaggle/working/minority-guidance/results/full_seed13/samples_1x256x256x3.npz,2026-05-24T11:11:07.262395+00:00
slide_0_seed13,slide_0,slide_0,0,250,3.5,13,1,6.199880431267957e-07,14.29356575012207,80.44503569602966,/kaggle/working/minority-guidance/results/slide_0_seed13/samples_1x256x256x3.npz,2026-05-24T11:12:32.317431+00:00
slide_1_seed13,slide_1,slide_1,125,375,3.5,13,1,0.0020734856370836496,6.178524017333984,80.47656917572021,/kaggle/working/minority-guidance/results/slide_1_seed13/samples_1x256x256x3.npz,2026-05-24T11:13:57.417968+00:00
slide_2_seed13,slide_2,slide_2,250,500,3.5,13,1,0.0024659549817442894,6.005176544189453,80.39972233772278,/kaggle/working/minority-guidance/results/slide_2_seed13/samples_1x256x256x3.npz,2026-05-24T11:15:22.431124+00:00
slide_3_seed13,slide_3,slide_3,375,625,3.5,13,1,0.04861234501004219,3.0238776206970215,80.39288330078125,/kaggle/working/minority-guidance/results/slide_3_seed13/samples_1x256x256x3.npz,2026-05-24T11:16:47.536125+00:00
slide_4_seed13,slide_4,slide_4,500,750,3.5,13,1,0.0820465087890625,2.5004689693450928,80.44625663757324,/kaggle/working/minority-guidance/results/slide_4_seed13/samples_1x256x256x3.npz,2026-05-24T11:18:12.679202+00:00
slide_5_seed13,slide_5,slide_5,625,875,3.5,13,1,7.3039082053583115e-06,11.82710075378418,80.45817947387695,/kaggle/working/minority-guidance/results/slide_5_seed13/samples_1x256x256x3.npz,2026-05-24T11:19:37.797965+00:00
slide_6_seed13,slide_6,slide_6,750,1000,3.5,13,1,6.5418125814176165e-06,11.937295913696289,80.52624034881592,/kaggle/working/minority-guidance/results/slide_6_seed13/samples_1x256x256x3.npz,2026-05-24T11:21:02.945956+00:00
